"name","code","localCode","address","lon","lat","num","quyu"
"南新华路站","01020128","0102020128","珠市口西大街与南新华路交叉口东北侧","116.391322","39.896723","30","0102"
"一商大厦站","01020129","0102040129","马连道路11楼前","116.333121","39.888457","35","0102"
"赵登禹路站","01020130","0102020130","赵登禹281号南侧","116.373837","39.935551","20","0102"
"交通委路政局站","01020131","0102030131","广安门内大街北京市交通委员会路政局门前","116.361373","39.895505","30","0102"
"西便门东里站","01020132","0102020132","西便门内大街 西便门东里8号西侧","116.359468","39.90525","35","0102"
"新风街站","01020133","0102040133","新街口外大街8-4西侧天桥下","116.37747","39.968042","20","0102"
"西绒线胡同站","01020134","0102020134","西绒线胡同 西长安街街道公共服务大厅对面","116.390244","39.910533","30","0102"
"公交德胜门西站","01020135","0102070135","德胜门西大街 公交德胜门西东侧","116.384288","39.955482","40","0102"
"丰盛胡同站","01020136","0102030136","丰盛胡同 丰盛胡同39号楼对面","116.374942","39.924641","30","0102"
"音像资料馆大厦站","01020137","0102030137","真武庙路与真武庙二条交叉口东北侧","116.353009","39.911041","30","0102"
"桦皮厂胡同站","01020138","0102030138","桦皮厂胡同与西内大街交叉口东北侧","116.365496","39.946314","30","0102"
"地铁北海北站","01020139","0102010139","地安门西大街 地铁北海北站B口南侧","116.39461","39.939686","30","0102"
"前门西大街站","01020140","0102020140","前门西大街 前门西大街6号楼前","116.394138","39.906375","40","0102"
"太平街站","01020141","0102020141","北纬路与太平街交叉口东南侧","116.39395","39.889457","25","0102"
"全国总工会站","01020142","0102030142","复兴门外大街 真武庙路1号院内","116.352668","39.912291","35","0102"
"白纸坊东街站","01020143","0102020143","白纸坊东街 白纸坊东街18号北侧","116.371497","39.884083","30","0102"
"红莲南里站","01020144","0102020144","红莲路 红莲南里2号楼西侧","116.341026","39.886485","30","0102"
"农机大厦站","01020145","0102020145","手帕口南街与广安门车站西街交叉口西北侧","116.348136","39.889516","30","0102"
